id,label,sentence,pos
685,0,It only takes about five minutes if you walk .,PRP RB VBZ IN CD NN IN PRP VBP . 
569,0,This tendency may result in rejecting synthetics completely .,DT NN MD VB IN VBG NNS RB . 
1288,1,But it was worthy .,CC PRP VBD JJ . 
17,0,It is really interesting .,PRP VBZ RB JJ . 
127,0,I arrived in Ireland on 2nd July .,PRP VBD IN NNP IN JJ NNP . 
927,0,It will be a great success !,PRP MD VB DT JJ NN . 
980,1,"This looked very good to me ,","DT VBD RB JJ IN PRP , "
1326,1,"At home , there are less rules .","IN NN , EX VBP JJR NNS . "
190,0,The principal reason is the cheap price .,DT JJ NN VBZ DT JJ NN . 
992,1,"Thanks for your letter ,","NN IN PRP$ NN , "
1320,1,Her father never let her to have a boyfriend .,PRP$ NN RB VBD PRP TO VB DT NN . 
606,0,"Her mother talked to her , but there was no case .","PRP$ NN VBD IN PRP , CC EX VBD DT NN . "
180,0,I 'm very happy to have won your competition .,PRP VBP RB JJ TO VBP VBN PRP$ NN . 
301,0,I have already thought about a change to the programme .,PRP VBP RB VBN IN DT NN IN DT NN . 
496,0,When the show ended I went to visit the theatre restaurant .,WRB DT NN VBD PRP VBD TO VB DT NN NN . 
1168,1,it will still be filled with vegetables and meat .,PRP MD RB VB VBN IN NNS CC NN . 
1134,1,Could you back my money please ?,MD PRP VB PRP$ NN UH . 
1120,1,- Funny plays and films to spend the break time ;,HYPH JJ NNS CC NN TO VB DT NN NN . 
517,0,Then the show began 45 minutes later than stated .,RB DT NN VBD CD NNS RB IN VBN . 
1069,1,According to the advertisement the show is to start at 19:30 .,VBG IN DT NN DT NN VBZ TO VB IN CD . 
476,0,The Internet is certainly the most obvious of all these innovations .,DT NN VBZ RB DT RBS JJ IN PDT DT NNS . 
157,0,This was excellent .,DT VBD JJ . 
16,0,. Lily was one of her best friends for three years .,. NNP VBD CD IN PRP$ JJS NNS IN CD NNS . 
1072,1,I have got not idea about them .,PRP VBP VBN RB NN IN PRP . 
546,0,"At 20:00 , we stopped at a coffee house to eat .","IN CD , PRP VBD IN DT NN NN TO VB . "
658,0,They have a lifestyle which is typical of these times .,NNP VBP DT NN WDT VBZ JJ IN DT NNS . 
1110,1,All your stuffs will be performed by the computers .,PDT DT NNS MD VB VBN IN DT NNS . 
1019,1,"We see , the objects will come smaller .","PRP VBP , DT NNS MD VB JJR . "
1135,1,I look forward to reading from you .,PRP VBP RB IN VBG IN PRP . 
959,1,So do n't laugh about this idea .,RB VBP RB VB IN DT NN . 
1272,1,"What was more , it closed because of refurishing .","WP VBD JJR , PRP VBD IN IN NN . "
283,0,Writing .,NN . 
797,0,The show started forty-five minutes late and this really disappointed me .,DT NN VBD CD NNS RB CC DT RB VBD PRP . 
225,0,I 'll write to you soon Kim .,PRP VBP VB IN PRP RB NNP . 
26,0,First the show started much later than was advertised .,RB DT NN VBD RB RBR IN VBD VBN . 
437,0,"Finally , we had a totally miserable night at your show .","RB , PRP VBD DT RB JJ NN IN PRP$ NN . "
1314,1,We 're sorry to give you trouble .,PRP VBP JJ TO VB PRP NN . 
229,0,I hope that you liked my experience .,PRP VBP IN PRP VBD PRP$ NN . 
37,0,I am sure you can understand this .,PRP VBP JJ PRP MD VB DT . 
749,0,"I 'm looking forward to hearing from you ,",PRP VBP VBG RB IN VBG IN PRP . 
1045,1,"He created another day time after sunset ,","PRP VBD DT NN NN IN NN , "
469,0,I like to sing a song when I am alone .,PRP VBP TO VB DT NN WRB PRP VBP JJ . 
1156,1,"Well , this will be an open question to anyone .","UH , DT MD VB DT JJ NN IN NN . "
1328,1,You may only get tired on your feet .,PRP MD RB VB JJ IN PRP$ NN . 
687,0,I am not really really good but I have some experience .,PRP VBP RB RB RB JJ CC PRP VBP DT NN . 
1242,1,"One day , Suddenly , heavy storm came our town .","CD NN , RB , JJ NN VBD PRP$ NN . "
639,0,Shopping is not always enjoyable,NN VBZ RB RB JJ 
1171,1,"In my opinion , women are really enjoying shopping .","IN PRP$ NN , NNS VBP RB VBG VBG . "
1348,1,What was written on the advertisement ?,WP VBD VBN IN DT NN . 
1228,1,"Afterwards , he gave his pen for my enthusiasm .","RB , PRP VBD PRP$ NN IN PRP$ NN . "
800,0,I am afraid that I want my money back .,PRP VBP JJ IN PRP VBP PRP$ NN RB . 
160,0,I do n't know exactly what California 's weather is like .,PRP VBP RB VB RB WP NNP POS NN VBZ IN . 
956,1,However it did at 20:15 .,RB PRP VBD IN CD . 
821,0,Because I have never stayed in a tent before .,IN PRP VBP RB VBN IN DT NN RB . 
1149,1,"Moreover , how much money do I have to need ?","RB , WRB JJ NN VBP PRP VB TO VB . "
877,0,Should I take some clothes for the cold weather ?,MD PRP VB DT NNS IN DT JJ NN . 
913,0,The discounts on tickets that you mentioned did not exist .,DT NNS IN NNS WDT PRP VBD VBD RB VB . 
152,0,You could try to do your shopping via the Internet .,PRP MD VB TO VB PRP$ NN IN DT NN . 
1237,1,"May be it was a wrong decision to tell her ,","GW RB PRP VBD DT JJ NN TO VB PRP , "
509,0,You wo n't dance but the earnings are guaranteed !,PRP MD RB VB CC DT NNS VBP VBN . 
1188,1,"So , what are waiting for ?","RB , WP VBP VBG IN . "
103,0,It is more comfortable and I am afraid of wild animals .,PRP VBZ RBR JJ CC PRP VBP JJ IN JJ NNS . 
586,0,I was really surprised to hear that .,PRP VBD RB JJ TO VB DT . 
1198,1,"Meanwhile , these activities are develop .","RB , DT NNS VBP VB . "
53,0,Thank you for the letter that confirmed first prize .,VBP PRP IN DT NN WDT VBD JJ NN . 
151,0,But the most important innovation in technological development is the computer .,CC DT RBS JJ NN IN JJ NN IN DT NN . 
403,0,In schools we are n't allowed to speak in class .,IN NNS PRP VBP RB VBN TO VB IN NN . 
207,0,"Secondly , boys are not allowed to have long hair .","RB , NNS VBZ RB VBN TO VB JJ NN . "
1279,1,What is more appropiated ?,WP VBZ RBR JJ . 
1122,1,"I mean , it is too crowdy ,","PRP VBP , PRP VBZ RB JJ , "
8,0,I made a big mistake by trusting him .,PRP VBD DT JJ NN IN VBG PRP . 
1014,1,But I was really disappointed it .,CC PRP VBD RB JJ PRP . 
1060,1,Teacher are helping students with their problems .,NN VBP VBG NNS IN PRP$ NNS . 
452,0,It will be the most exciting activity on this trip .,PRP MD VB DT RBS JJ NN IN DT NN . 
253,0,I expect you will be even better organised next year .,PRP VBP PRP MD VB RB RB JJ JJ NN . 
896,0,I attended the art exhibitions and saw interesting pictures .,PRP VBD DT NN NNS CC VBD JJ NNS . 
1209,1,Otherwise they can have lots of problem and difficult to live .,RB PRP MD VB NNS IN NN CC JJ TO VB . 
880,0,. I am glad to provide all the information,. PRP VBP JJ TO VB PDT DT NN 
1276,1,I have a big news .,PRP VBP DT JJ NNS . 
623,0,These are your mistakes .,DT VBP PRP$ NNS . 
345,0,Cars play a big part in our life .,NNS VB DT JJ NN IN PRP$ NN . 
1163,1,Could you do me my half of money back .,MD PRP VB PRP PRP$ NN IN NN RP . 
262,0,I 'm looking forward to receiving your prompt reply .,PRP VBP VBG RB IN VBG PRP$ JJ NN . 
150,0,It is more interesting than sleeping in log cabins .,PRP VBZ RBR JJ IN VBG IN NN NNS . 
472,0,But the question is : why is shopping not always enjoyable ?,CC DT NN VBZ : WRB VBZ NN RB RB JJ . 
640,0,There are already a variety of fashion styles nowadays .,PRP VBP RB DT NN IN NN NNS RB . 
1339,1,Are you a science fiction histories lover ?,VBP PRP DT NN NN NNS NN . 
1273,1,thanks a lot for your long letter !,NN DT NN IN PRP$ JJ NN . 
550,0,It is the first step towards a true fraternity .,PRP VBZ DT JJ NN IN DT JJ NN . 
928,0,It cost me about £ 500 .,PRP VBD PRP RB $ CD . 
488,0,It helps me with preparing my homework .,PRP VBZ PRP IN VBG PRP$ NN . 
1221,1,They ca n't believe him .,PRP MD RB VB PRP . 
146,0,I was very surprised at the result of the competition .,PRP VBD RB JJ IN DT NN IN DT NN . 
402,0,What more do you want ?,WP JJR VBP PRP VB . 
954,1,it costs me about £ 500 .,PRP VBZ PRP RB $ CD . 
1268,1,It is interesting to starts to think about this point .,PRP VBZ JJ TO VBZ TO VB IN DT NN . 
659,0,I think I 'll enjoy this trip .,PRP VBP PRP MD VB DT NN . 
463,0,This is a precise letter that I write to you now .,DT VBZ DT JJ NN WDT PRP VBP IN PRP RB . 
186,0,We just sat on our seats with nothing to do .,PRP RB VBD IN PRP$ NNS IN NN TO VB . 
1147,1,"Everyone enjoys wearing nice new clothes ,","NN VBZ VBG JJ JJ NNS , "
608,0,But my family and I had a very disappointing evening .,CC PRP$ NN CC PRP VBD DT RB JJ NN . 
143,0,Also the most famous star can be unhappy and depressed :,RB DT RBS JJ NN MD VB JJ CC JJ : 
751,0,Also with weekend shopping,RB IN NN NN 
981,1,"She has never received any letter , since that morning .","PRP VBZ RB VBN DT NN , IN DT NN . "
197,0,The accommodation I prefer is a tent .,DT NN PRP VB VBZ DT NN . 
883,0,What day can I start my trip ?,WDT NN MD PRP VB PRP$ NN . 
279,0,Our free time on Wednesday could be spent at the museum .,PRP$ JJ NN IN NNP MD VB VBN IN DT NN . 
293,0,People 's imaginations are enormous .,NNS POS NNS VBP JJ . 
1229,1,Most common way to earn is baby-sitting .,RBS JJ NN TO VB VBZ NN . 
400,0,I had n't ever seen so much money .,PRP VBD RB RB VBN RB JJ NN . 
122,0,I also suggest that more plays and films should take place .,PRP RB VBP IN JJR NNS CC NNS MD VB NN . 
202,0,Now I asked myself if there would be another problem .,RB PRP VBD PRP IN EX MD VB DT NN . 
835,0,The only way they could move was using their feet .,DT JJ NN PRP MD VB VBD VBG PRP$ NNS . 
246,0,I am writing to give you the further information about myself .,PRP VBP VBG TO VB PRP DT JJ NN IN PRP . 
1284,1,it was great to hear from you .,PRP VBD JJ TO VB IN PRP . 
1271,1,I would like to tell you some suggestions .,PRP MD VB TO VB PRP DT NNS . 
1153,1,He had just been beaten by a ground of white men .,PRP VBD RB VBN VBN IN DT NN IN JJ NNS . 
384,0,They are wasting time in their life for nothing .,PRP VBP VBG NN IN PRP$ NN IN NN . 
854,0,"Dear Ms Helen Ryan ,",JJ NNP NNP NNP . 
219,0,How is your new school and your parents ?,WRB VBZ PRP$ JJ NN CC PRP$ NNS . 
641,0,I am just kidding .,PRP VBP RB VBG . 
1,0,I use the Internet now .,PRP VBP DT NNP RB . 
112,0,I had the pleasure of listening to your variety of concerts .,PRP VBD DT NN IN VBG IN PRP$ NN IN NNS . 
698,0,I hope I have been able to give you some ideas .,PRP VBP PRP VBP VBN JJ TO VB PRP DT NNS . 
1291,1,Thank you for choosen our ticket at the final .,VBP PRP IN VBN PRP$ NN IN DT NN . 
951,1,"Endly , I have questions about clothes and money .","RB , PRP VBP NNS IN NNS CC NN . "
1191,1,"Second , I prefer to stay a log cabin .","RB , PRP VBP TO VB DT NN NN . "
1219,1,Despite the huge facilities technology has affected our lives negatively .,IN DT JJ NNS NN VBZ VBN PRP$ NNS RB . 
441,0,We were told that discounts were available but they were not .,PRP VBD VBD IN NNS VBD JJ CC PRP VBD RB . 
1136,1,The show begun 45 minutes later than supposed !,DT NN VBN CD NNS RB IN VBN . 
663,0,"Grammar , which is the basis of learning English .","NN , WDT VBZ DT NN IN VBG NNP . "
1236,1,I was quare in the middle of row .,PRP VBD JJ IN DT NN IN NN . 
317,0,Everybody asks what our world will look like .,NN VBZ WP PRP$ NNS VB VB IN . 
648,0,"However , I was not very sure I enjoyed this .","RB , PRP VBD RB RB JJ PRP VBD DT . "
709,0,Also there is a big problem : the money .,RB EX VBZ DT JJ NN : DT NN . 
972,1,The bus will pick you up right at your hotel entery .,DT NN MD VB PRP RP RB IN PRP$ NN NN . 
627,0,The show is on 14th March on Tuesday .,DT NN VBZ IN CD NNP IN NNP . 
632,0,My wife Catrin is a local champion in swimming races .,PRP$ NN NNP VBZ DT JJ NN IN NN NNS . 
1318,1,"On the other hand , plays and films were excellent .","IN DT JJ NN , NNS CC NNS VBD JJ . "
1247,1,waist of time .,NN IN NN . 
795,0,This is the most contentious point .,DT VBZ DT RBS JJ NN . 
645,0,A good place to film is our Geography class .,DT JJ NN TO VB VBZ PRP$ NN NN . 
1012,1,I was doing my homeworks when I heard an explosion .,PRP VBD VBG PRP$ NNS WRB PRP VBD DT NN . 
556,0,That 's the nub of my complaints .,WDT VBZ DT NN IN PRP$ NNS . 
681,0,The Korean restaurants appeared to be the most popular with foreigners .,DT JJ NNS VBD TO VB DT RBS JJ IN NNS . 
577,0,I was really surprised to hear I had won your competition .,PRP VBD RB JJ TO VB PRP VBD VBN PRP$ NN . 
1109,1,We look forward to hearing a good news from you soon .,PRP VBP RB IN VBG DT JJ NNS IN PRP RB . 
1183,1,"Even more , the students do n't pay the entrance .","RB RBR , DT NNS VBP RB VB DT NN . "
524,0,How could a person go from Brazil to Australia without it ?,WRB MD DT NN VB IN NNP IN NNP IN PRP . 
1059,1,"We are both a little afraid ,","PRP VBP RB DT JJ JJ , "
540,0,He told his wife this story .,PRP VBD PRP$ NN DT NN . 
1194,1,his name is saul Hernañdez and he is very funny,PRP$ NN VBZ NNP NNP CC PRP VBZ RB JJ 
748,0,I picked up the phone .,PRP VBD RP DT NN . 
1250,1,And they are always doing best their homeworks .,CC PRP VBP RB VBG RBS PRP$ NNS . 
484,0,It has an interesting past .,PRP VBZ DT JJ NN . 
95,0,And am I allowed to bring my dog with me ?,CC VBP PRP VBN TO VBG PRP$ NN IN PRP . 
1020,1,This may also contribute to the promotion of English department .,DT MD RB VB IN DT NN IN NNP NN . 
563,0,Is there a possibility of exchanging different currencies to US dollars ?,VBZ EX DT NN IN VBG JJ NNS IN NNP NNS . 
742,0,It was quite ridiculous !,PRP VBD RB JJ . 
863,0,"Furthermore , I am going to enter a competition next year .","RB , PRP VBP VBG TO VB DT NN JJ NN . "
891,0,I am really looking forward to this camp .,PRP VBP RB VBG RB IN DT NN . 
1038,1,"Second , the musical started forty-five minutes later !","RB , DT NN VBD CD NNS RBR . "
206,0,What should I say to you about home ...,WP MD PRP VBP IN PRP IN NN . 
392,0,"Regarding the two activities , I choose swimming and painting .","VBG DT CD NNS , PRP VBP NN CC NN . "
794,0,I 've always wanted to go to the U.S.A.,PRP VBP RB VBN TO VB IN DT NNP 
870,0,I think that is all that I would like to know .,PRP VBP IN VBZ DT WDT PRP MD VB TO VB . 
397,0,"Secondly , the service often makes us angry .","RB , DT NN RB VBZ PRP JJ . "
766,0,When I finish working I come back home .,WRB PRP VB VBG PRP VBP RB NN . 
1240,1,In the advertisement they said that tickets discounts available .,IN DT NN PRP VBD IN NNS NNS JJ . 
1028,1,"Because it does not complex , also we do n't confuse .","IN PRP VBZ RB VB , RB PRP VBP RB VB . "
642,0,Also I am quite a good swimmer .,RB PRP VBP PDT DT JJ NN . 
612,0,I have n't tried it before .,PRP VBP RB VBN PRP RB . 
960,1,"However , I have some proposals about its improving next year .","RB , PRP VBP JJ NNS IN PRP$ VBG JJ NN . "
725,0,The man keeps constantly in contact with it .,DT NN VBZ RB IN NN IN PRP . 
683,0,I 'm looking forward to your answers .,PRP VBP VBG RB IN PRP$ NNS . 
98,0,You ask me for some information - here it is .,PRP VBP PRP IN DT NN HYPH RB PRP VBZ . 
804,0,I would like to ask about money .,PRP MD VB TO VB IN NN . 
406,0,We will not wear black clothes as we used to .,PRP MD RB VB JJ NNS IN PRP VBN TO . 
502,0,It is worth spending time and money on that .,PRP VBZ JJ VBG NN CC NN IN DT . 
1071,1,I would be gladly to get an answer from you .,PRP MD VB RB TO VB DT NN IN PRP . 
1056,1,"I would like to play Tennis , and swimming .","PRP MD VB TO VB NN , CC NN . "
929,0,They were very interesting and we liked him very much .,PRP VBP RB JJ CC PRP VBD PRP RB RB . 
779,0,"Lots of love ,",NNS IN NN . 
200,0,What clothes should I take ?,WDT NNS MD PRP VB . 
134,0,"Now , I will answer your questions .","RB , PRP MD VB PRP$ NNS . "
1051,1,We are very keen on the fashions and make up .,PRP VBP RB JJ IN DT NNS CC NN GW . 
40,0,It also allows me to write to my friends by e-mail .,PRP RB VBZ PRP IN VB IN PRP$ NNS IN NN . 
1017,1,Thank you very much for this occasion,VB PRP RB RB IN DT NN 
230,0,"Unfortunately , Pat was n't very good at keeping secrets .","RB , NNP VBD RB RB JJ IN VBG NNS . "
378,0,We all know that you have organised everything .,PRP DT VBP IN PRP VBP VBN NN . 
288,0,I think the media must be more understanding .,PRP VBP DT NNS MD VB RB JJ . 
418,0,So I choose singing and swimming as my activities .,RB PRP VBP NN CC NN IN PRP$ NNS . 
391,0,Jogging or some sports ?,NN CC DT NNS . 
592,0,He did n't keep my secret .,PRP VBD RB VB PRP$ NN . 
1162,1,I really hope that you gona consider our request .,PRP RB VBP IN PRP MD VB PRP$ NN . 
1086,1,It was just an usual day .,PRP VBD RB DT JJ NN . 
647,0,We have been preparing all of them for a long time .,PRP VBP VBN VBG DT IN PRP IN DT JJ NN . 
1152,1,It is a good idea to have reasonably-priced for weekends .,PRP VBZ DT JJ NN TO VB JJ IN NNS . 
520,0,I look forward to your reply .,PRP VBP RB IN PRP$ NN . 
64,0,I phoned the police and told them the whole story .,PRP VBD DT NNS CC VBD PRP DT JJ NN . 
14,0,I wish you had been there .,PRP VBP PRP VBD VBN RB . 
1180,1,I 've know idea what kind of weather it is in USA,PRP VBP DT NN WDT NN IN NN PRP VBZ IN NNP 
1064,1,Do n't you think it is a lack of respect ?,VB RB PRP VB PRP VBZ DT NN IN NN . 
492,0,Then the show actually started at 20:15 and not at 19:30 !,RB DT NN RB VBD IN CD CC RB IN CD . 
379,0,She was always being pursued by the media .,PRP VBD RB VBG VBN IN DT NN . 
187,0,Every statement was wrong .,DT NN VBD JJ . 
763,0,I would choose photography and tennis .,PRP MD VB NN CC NN . 
216,0,"Well , unless there is something wrong with the power supply .","UH , IN EX VBZ NN JJ IN DT NN NN . "
791,0,I hope it might help with next year 's festival .,PRP VBP PRP MD VB IN JJ NN POS NN . 
1076,1,I was really great .,PRP VBD RB JJ . 
878,0,"It does n't interfere with studying , does it ?","PRP VBZ RB VB IN NN , VBZ PRP . "
337,0,"As you can see , there are some ( deliberate ? )","IN PRP MD VB , EX VBP DT -LRB- JJ . -RRB- "
719,0,First tell your parents .,RB VBP PRP$ NNS . 
295,0,There will be extra buses to get there .,EX MD VB JJ NNS TO VB RB . 
1016,1,Two of my best activities are swimming and photography .,CD IN PRP$ JJS NNS VBP NN CC NN . 
1275,1,It is one of the most popular subject in the school .,PRP VBZ CD IN DT RBS JJ NN IN DT NN . 
455,0,"Obviously , I had to try another aisle .","RB , PRP VBD TO VB DT NN . "
815,0,It was very interesting and enjoyable .,PRP VBD RB JJ CC JJ . 
269,0,At the Camp I want to stay in a log cabin .,IN DT NN PRP VBP TO VB IN DT NN NN . 
995,1,"Your faithfully ,",PRP$ RB . 
201,0,How much money do I need for this trip ?,WRB JJ NN VBP PRP VB IN DT NN . 
161,0,We will be learning at home using computers and discs .,PRP MD VB VBG IN NN VBG NNS CC NNS . 
729,0,"We thought it was a joke , but it was n't .","PRP VBD PRP VBD DT NN , CC PRP VBZ RB . "
401,0,It is free for students .,PRP VBZ JJ IN NNS . 
702,0,There were some problems that were not displayed in the advertisement .,EX VBD DT NNS WDT VBD RB VBN IN DT NN . 
1129,1,I could n't believe in it !,PRP MD RB VB IN PRP . 
565,0,I have never liked shopping .,PRP VBP RB VBN VBG . 
1021,1,"Please , let me know this questions as soon as possible .","UH , VB PRP VB DT NNS RB RB IN JJ . "
1025,1,The party will be take place in Palace Hotel .,DT NN MD VB VB NN IN NNP NNP . 
1104,1,"And , we can also share important informations with other people .","CC , PRP MD RB VB JJ NNS IN JJ NNS . "
205,0,"At home we again have rules , but more flexible ones .","IN NN PRP RB VBP NNS , CC RB JJ NNS . "
34,0,Just imagine the future people 's way of life,RB VB DT JJ NNS POS NN IN NN 
775,0,And they ask for money from other people .,CC PRP VBP IN NN IN JJ NNS . 
508,0,An actor was changed and the public were not informed .,DT NN VBD VBN CC DT NN VBD RB VBN . 
1331,1,It prove our bravura to be a man .,PRP VB PRP$ NN TO VB DT NN . 
91,0,What are you doing nowadays ? How is your school ?,WP VBP PRP VBG RB . WRB VBZ PRP$ NN . 
897,0,It will not be too formal a party .,PRP MD RB VB RB JJ DT NN . 
564,0,I hope you will do the same thing next year .,PRP VBP PRP MD VB DT JJ NN JJ NN . 
776,0,I was 15 years old then .,PRP VBD CD NNS JJ RB . 
241,0,In your advertisement you informed us of their false existence .,IN PRP$ NN PRP VBD PRP IN PRP$ JJ NN . 
13,0,There are a lot of advantages to it .,EX VBP DT NN IN NNS IN PRP . 
315,0,This also would make the festival more attractive .,DT RB MD VB DT NN RBR JJ . 
600,0,Modern technology plays an important role in our lives .,JJ NN VBZ DT JJ NN IN PRP$ NNS . 
387,0,I hope you can enjoy it .,PRP VB PRP MD VB PRP . 
1297,1,We would all thank you for the organised programme .,PRP MD RB VB PRP IN DT JJ NN . 
166,0,We were all given different sorts of jobs to do .,PRP VBD RB VBN JJ NNS IN NNS TO VB . 
840,0,furthermore I simply love water sports and their challenges .,RB PRP RB VBP NN NNS CC PRP$ NNS . 
20,0,Because I usually go on camping holidays with my friends .,IN PRP RB VB IN NN NNS IN PRP$ NNS . 
646,0,I hope you will be happy with our conference and party etc.,PRP VBP PRP MD VB JJ IN PRP$ NN CC NN FW 
1154,1,"I did n't mind telling her about my cousin ,","PRP VBD RB VB VBG PRP IN PRP$ NN , "
831,0,I am really looking forward to going camping,PRP VBP RB VBG RB TO VBG VBG 
1267,1,And I have done certificate for using radio ( VHF ) .,CC PRP VBP VBN NN IN VBG NN -LRB- NNP -RRB- . 
562,0,I was really hungry after the show and was very unhappy .,PRP VBD RB JJ IN DT NN CC VBD RB JJ . 
1317,1,"Between your different activities , I will like to practice :","IN PRP$ JJ NNS , PRP MD VB TO VB : "
686,0,You can choose the price most suitable for you .,PRP MD VB DT NN RBS JJ IN PRP . 
957,1,We can go shopping on Wednesday afternoon at the free time .,PRP MD VB VBG IN NNP NN IN DT JJ NN . 
189,0,I do n't really like staying in tents .,PRP VBP RB RB VB VBG IN NNS . 
975,1,It played an other one who played very bad .,PRP VBD DT JJ NN WP VBD RB JJ . 
699,0,"However , things are recycled from time to time .","RB , NNS VBP VBN IN NN IN NN . "
510,0,I could not get it .,PRP MD RB VB PRP . 
1082,1,Howeve it was great job,RB PRP VBD JJ NN 
474,0,How much money will I need to take ?,WRB JJ NN MD PRP VB TO VB . 
856,0,Everything was ready and I was too .,NN VBD JJ CC PRP VBD RB . 
747,0,Thank you very much for that .,VB PRP RB JJ IN DT . 
252,0,Our homes should just protect us from dangers from outside .,PRP$ NNS MD RB VB PRP IN NNS IN NN . 
21,0,"Dear Sir or Madam ,",JJ NNP CC NNP . 
459,0,"Finally , I 'd like to mention the reasonably-priced weekend ticket .","RB , PRP MD VB TO VB DT JJ NN NN . "
1184,1,"In conclusion , I had an unforgetable time .","IN NN , PRP VBD DT JJ NN . "
276,0,They signed my diary and had their photo taken with me .,PRP VBD PRP$ NN CC VBD PRP$ NN VBN IN PRP . 
955,1,They were very interesting and we liked him so much .,PRP VBP RB JJ CC PRP VBD PRP RB RB . 
1215,1,I had to wait in overcrowded hall .,PRP VBD TO VB IN JJ NN . 
385,0,It is a fact that shopping is not enjoyable .,PRP VBZ DT NN IN NN VBZ RB JJ . 
805,0,Can I change some money at the camp or near it ?,MD PRP VB DT NN IN DT NN CC IN PRP . 
343,0,At that time we were n't getting on with each other .,IN DT NN PRP VBD RB VBG RB IN DT JJ . 
769,0,I would really appreciate it if you could write back .,PRP MD RB VB PRP IN PRP MD VB RB . 
1332,1,I found my parents sitting in a armchair .,PRP VBD PRP$ NNS VBG IN DT NN . 
130,0,I am lucky if I find something which fits .,PRP VBP JJ IN PRP VBP NN WDT VBZ . 
871,0,I hope you understand my complaints .,PRP VBP PRP VBP PRP$ NNS . 
1123,1,I 'm looking forward to hearing soon from you .,PRP VBP VBG RB IN VBG RB IN PRP . 
87,0,I know you have good taste in presents !,PRP VBP PRP VBP JJ NN IN NNS . 
330,0,In fact it started at 20.15 pm without any explanation .,IN NN PRP VBD IN CD NN IN DT NN . 
1238,1,I hope to have news about you as soon as possible,PRP VBP TO VB NN IN PRP RB RB IN JJ 
466,0,These days people are shopping more often than they used to .,DT NNS NNS VBZ VBG RBR RB IN PRP VBD TO . 
121,0,Technology has brought simple solutions to my life .,NN VBD VBN JJ NNS IN PRP$ NN . 
1044,1,"Second , I prefer log cabins than tents .","RB , PRP VBP NN NNS IN NNS . "
1095,1,It provides you all the information you want .,PRP VBZ PRP PDT DT NN PRP VBP . 
1130,1,"Finally , the date of concer came .","RB , DT NN IN NN VBD . "
1294,1,Since that bad experience he never playied with fire again .,IN DT JJ NN PRP RB VBD IN NN RB . 
860,0,Thank you for your last letter .,VBP PRP IN PRP$ JJ NN . 
1126,1,I have n't writen a letter to you for ages .,PRP VBP RB VBN DT NN IN PRP IN NNS . 
